UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,Watch Hour,Time per Session,Engagement Efficiency,Videos per Session,Video Consumption Ratio,Time of Day
116,25,Male,Brazil,30800,0,0,Students,Urban,Facebook,215,10,Life Hacks,24,5651,2,28,23,23,3,7,Boredom,Smartphone,Ios,21:00:00,5,5,At School,Mobile Data,21,21.5,26.284,2.3,0.13,Night
117,29,Female,Philippines,57823,1,0,Cashier,Rural,Tiktok,159,2,Entertainment,15,7273,8,20,6,59,6,4,Habit,Smartphone,Android,14:00:00,8,2,At Work,Wi-Fi,14,79.5,45.742,3.0,0.126,Afternoon
118,51,Male,United States,83878,1,0,Driver,Rural,Tiktok,168,12,Life Hacks,25,3535,7,15,28,1,6,4,Habit,Smartphone,Ios,14:00:00,8,2,At Work,Wi-Fi,14,14.0,21.042,2.33,0.089,Afternoon
119,50,Other,India,38708,0,1,Labor/Worker,Rural,Tiktok,288,8,Life Hacks,26,2293,1,10,8,97,6,4,Habit,Smartphone,Android,14:00:00,8,2,At Work,Mobile Data,14,36.0,7.962,1.0,0.035,Afternoon
120,40,Female,Pakistan,32819,0,0,Engineer,Rural,Instagram,175,5,Gaming,3,1104,5,24,45,15,3,7,Habit,Smartphone,Android,21:00:00,5,5,At Home,Wi-Fi,21,35.0,6.309,9.0,0.137,Night
121,41,Other,Vietnam,94905,1,1,Labor/Worker,Rural,Youtube,77,1,Life Hacks,24,8853,6,26,8,81,3,7,Habit,Tablet,Android,21:00:00,5,5,At Work,Mobile Data,21,77.0,114.974,8.0,0.338,Night
122,54,Other,Brazil,83870,1,0,Labor/Worker,Rural,Tiktok,97,15,Gaming,1,908,5,29,19,98,3,7,Habit,Tablet,Ios,21:00:00,5,5,At Home,Mobile Data,21,6.47,9.361,1.27,0.299,Night
123,52,Female,Mexico,29283,0,1,Artist,Urban,Instagram,226,6,Trends,16,6539,4,26,38,81,6,4,Habit,Smartphone,Ios,14:00:00,8,2,Commuting,Mobile Data,14,37.67,28.934,6.33,0.115,Afternoon
124,61,Other,India,50573,1,0,Waiting Staff,Rural,Youtube,10,12,Comedy,8,4617,1,14,29,52,6,4,Boredom,Smartphone,Windows,14:00:00,8,2,At Home,Wi-Fi,14,0.83,461.7,2.42,1.4,Afternoon
125,57,Male,United States,98707,1,1,Driver,Rural,Youtube,144,8,Asmr,29,7069,7,26,23,58,3,7,Boredom,Smartphone,Ios,21:00:00,5,5,At Home,Wi-Fi,21,18.0,49.09,2.88,0.181,Night
126,39,Female,India,50933,1,0,Driver,Rural,Tiktok,194,13,Gaming,23,2311,9,26,47,41,6,4,Entertainment,Tablet,Android,14:00:00,8,2,At School,Mobile Data,14,14.92,11.912,3.62,0.134,Afternoon
127,44,Female,Brazil,25774,0,1,Cashier,Rural,Facebook,149,19,Pranks,13,789,6,10,32,44,3,7,Habit,Computer,Ios,21:00:00,5,5,At School,Mobile Data,21,7.84,5.295,1.68,0.067,Night
128,52,Male,Mexico,92055,1,0,Labor/Worker,Rural,Facebook,115,1,Pranks,8,171,3,17,10,4,3,7,Boredom,Smartphone,Android,21:00:00,5,5,At School,Wi-Fi,21,115.0,1.487,10.0,0.148,Night
129,18,Other,Philippines,30983,0,1,Waiting Staff,Rural,Facebook,142,11,Vlogs,17,7989,4,21,27,77,5,5,Entertainment,Smartphone,Android,17:00:00,7,3,At School,Wi-Fi,17,12.91,56.261,2.45,0.148,Evening
130,52,Female,Indonesia,38133,0,0,Students,Urban,Tiktok,117,1,Jokes/Memes,22,1885,5,14,49,68,6,4,Habit,Tablet,Macos,14:00:00,8,2,At Home,Wi-Fi,14,117.0,16.111,49.0,0.12,Afternoon
131,54,Male,United States,34939,0,1,Driver,Urban,Facebook,187,8,Vlogs,23,8667,1,2,1,7,6,4,Habit,Smartphone,Android,14:00:00,8,2,At Home,Mobile Data,14,23.38,46.348,0.12,0.011,Afternoon
132,64,Male,Indonesia,20781,0,0,Artist,Rural,Instagram,155,5,Life Hacks,14,1049,5,16,39,46,3,7,Procrastination,Smartphone,Android,21:00:00,5,5,At Home,Mobile Data,21,31.0,6.768,7.8,0.103,Night
133,31,Female,India,76700,1,1,Waiting Staff,Rural,Instagram,83,17,Asmr,27,4129,1,13,29,9,3,7,Entertainment,Tablet,Android,21:00:00,5,5,Commuting,Mobile Data,21,4.88,49.747,1.71,0.157,Night
134,20,Male,India,47624,0,0,Students,Rural,Instagram,117,8,Vlogs,21,1161,9,27,45,87,5,5,Entertainment,Smartphone,Android,17:00:00,7,3,At School,Mobile Data,17,14.62,9.923,5.62,0.231,Evening
135,18,Female,Brazil,26823,0,1,Driver,Rural,Instagram,131,10,Entertainment,21,815,7,9,3,33,5,5,Procrastination,Smartphone,Windows,17:00:00,7,3,At Home,Mobile Data,17,13.1,6.221,0.3,0.069,Evening
136,22,Female,Brazil,38489,0,0,Manager,Rural,Youtube,26,2,Life Hacks,7,3766,3,7,47,33,6,4,Entertainment,Computer,Ios,14:00:00,8,2,At Home,Mobile Data,14,13.0,144.846,23.5,0.269,Afternoon
137,43,Female,Pakistan,59961,1,1,Cashier,Rural,Instagram,205,9,Trends,27,8945,9,16,37,84,3,7,Boredom,Smartphone,Android,21:00:00,5,5,At Home,Mobile Data,21,22.78,43.634,4.11,0.078,Night
138,31,Female,Germany,49118,0,0,Labor/Worker,Rural,Facebook,261,3,Entertainment,15,4661,2,10,31,4,3,7,Entertainment,Tablet,Android,21:00:00,5,5,At Work,Mobile Data,21,87.0,17.858,10.33,0.038,Night
139,56,Male,Pakistan,42263,0,1,Students,Rural,Tiktok,128,18,Life Hacks,16,8653,7,24,11,65,8,2,Boredom,Tablet,Android,08:00:00,10,0,Commuting,Mobile Data,8,7.11,67.602,0.61,0.188,Morning
140,44,Male,India,33565,0,0,Students,Rural,Facebook,171,7,Life Hacks,19,3239,9,22,22,34,5,5,Procrastination,Computer,Windows,17:00:00,7,3,At School,Wi-Fi,17,24.43,18.942,3.14,0.129,Evening
141,26,Female,India,40354,0,1,Students,Rural,Instagram,207,15,Jokes/Memes,6,8272,6,9,18,91,5,5,Habit,Tablet,Ios,17:00:00,7,3,At Work,Mobile Data,17,13.8,39.961,1.2,0.043,Evening
142,32,Male,India,62951,1,1,Engineer,Urban,Youtube,54,18,Gaming,23,2804,5,22,35,85,6,4,Procrastination,Smartphone,Android,14:00:00,8,2,At Home,Mobile Data,14,3.0,51.926,1.94,0.407,Afternoon
143,32,Female,Pakistan,43648,0,1,Engineer,Rural,Instagram,188,3,Life Hacks,1,8031,7,23,6,88,6,4,Habit,Smartphone,Android,14:00:00,8,2,At School,Mobile Data,14,62.67,42.718,2.0,0.122,Afternoon
144,43,Female,Mexico,70729,1,1,Engineer,Urban,Tiktok,53,14,Pranks,12,869,6,7,3,79,3,7,Entertainment,Smartphone,Android,21:00:00,5,5,Commuting,Mobile Data,21,3.79,16.396,0.21,0.132,Night
145,59,Male,Mexico,61971,1,0,Waiting Staff,Rural,Facebook,280,2,Life Hacks,18,5526,5,16,5,99,8,2,Entertainment,Smartphone,Android,08:00:00,10,0,At Work,Mobile Data,8,140.0,19.736,2.5,0.057,Morning
146,30,Other,India,38658,0,1,Engineer,Rural,Tiktok,87,14,Life Hacks,16,7741,2,9,9,64,6,4,Habit,Tablet,Ios,14:00:00,8,2,Commuting,Mobile Data,14,6.21,88.977,0.64,0.103,Afternoon
147,49,Male,Vietnam,41253,0,0,Waiting Staff,Rural,Tiktok,187,11,Life Hacks,12,4694,8,27,28,25,3,7,Procrastination,Smartphone,Ios,21:00:00,5,5,At Work,Mobile Data,21,17.0,25.102,2.55,0.144,Night
148,56,Male,Germany,84166,1,0,Labor/Worker,Urban,Tiktok,12,16,Jokes/Memes,20,8998,7,24,19,55,8,2,Procrastination,Smartphone,Android,08:00:00,10,0,At Home,Wi-Fi,8,0.75,749.833,1.19,2.0,Morning
149,49,Other,Mexico,68563,1,0,Engineer,Rural,Facebook,223,8,Vlogs,13,1934,6,29,28,9,6,4,Boredom,Smartphone,Ios,14:00:00,8,2,At Home,Wi-Fi,14,27.88,8.673,3.5,0.13,Afternoon
150,21,Male,Japan,46390,0,0,Cashier,Rural,Instagram,83,7,Trends,8,5172,5,17,27,17,6,4,Habit,Smartphone,Ios,14:00:00,8,2,At School,Mobile Data,14,11.86,62.313,3.86,0.205,Afternoon
151,47,Other,United States,71578,1,0,Artist,Urban,Tiktok,60,11,Entertainment,27,703,5,20,13,21,5,5,Habit,Smartphone,Android,17:00:00,7,3,At Home,Mobile Data,17,5.45,11.717,1.18,0.333,Evening
152,54,Male,India,99025,1,1,Driver,Rural,Facebook,76,3,Gaming,29,2523,9,7,38,60,3,7,Habit,Tablet,Android,21:00:00,5,5,At Home,Mobile Data,21,25.33,33.197,12.67,0.092,Night
153,40,Male,India,52658,1,0,Students,Rural,Youtube,102,17,Life Hacks,26,2639,1,11,43,13,6,4,Entertainment,Smartphone,Windows,14:00:00,8,2,At Home,Mobile Data,14,6.0,25.873,2.53,0.108,Afternoon
154,56,Other,India,26852,0,0,Waiting Staff,Urban,Facebook,185,14,Trends,22,6159,9,8,21,3,5,5,Habit,Smartphone,Ios,17:00:00,7,3,At Home,Mobile Data,17,13.21,33.292,1.5,0.043,Evening
155,62,Male,United States,22551,0,1,Students,Urban,Youtube,154,6,Entertainment,1,3909,6,7,27,68,3,7,Boredom,Smartphone,Android,21:00:00,5,5,At School,Mobile Data,21,25.67,25.383,4.5,0.045,Night
156,32,Male,United States,91947,1,1,Students,Urban,Facebook,16,8,Vlogs,26,1164,4,28,46,4,5,5,Boredom,Smartphone,Macos,17:00:00,7,3,At Home,Mobile Data,17,2.0,72.75,5.75,1.75,Evening
157,60,Female,Japan,81001,1,1,Students,Rural,Instagram,278,5,Pranks,21,619,7,19,6,92,3,7,Boredom,Smartphone,Macos,21:00:00,5,5,At Work,Wi-Fi,21,55.6,2.227,1.2,0.068,Night
158,46,Other,Pakistan,69159,1,0,Driver,Rural,Tiktok,13,8,Pranks,7,7982,9,20,38,7,3,7,Boredom,Tablet,Android,21:00:00,5,5,At School,Mobile Data,21,1.62,614.0,4.75,1.538,Night
159,53,Female,Vietnam,71707,1,0,Manager,Rural,Instagram,147,2,Jokes/Memes,15,3066,5,12,49,26,6,4,Procrastination,Computer,Ios,14:00:00,8,2,At School,Mobile Data,14,73.5,20.857,24.5,0.082,Afternoon
160,30,Other,India,53243,1,0,Students,Rural,Facebook,240,15,Jokes/Memes,29,4872,5,7,11,75,6,4,Entertainment,Smartphone,Android,14:00:00,8,2,Commuting,Mobile Data,14,16.0,20.3,0.73,0.029,Afternoon
161,49,Male,India,41800,0,1,Waiting Staff,Rural,Tiktok,97,12,Life Hacks,22,8638,8,8,47,24,5,5,Entertainment,Tablet,Android,17:00:00,7,3,At Work,Wi-Fi,17,8.08,89.052,3.92,0.082,Evening
162,24,Male,Indonesia,95939,1,0,Labor/Worker,Urban,Youtube,26,17,Trends,13,2337,7,7,41,10,5,5,Habit,Smartphone,Ios,17:00:00,7,3,At Home,Wi-Fi,17,1.53,89.885,2.41,0.269,Evening
163,39,Other,Japan,77828,1,0,Students,Rural,Facebook,61,1,Gaming,13,8400,8,6,17,13,3,7,Boredom,Smartphone,Windows,21:00:00,5,5,At Work,Mobile Data,21,61.0,137.705,17.0,0.098,Night
164,45,Male,India,27239,0,0,Manager,Rural,Tiktok,143,15,Entertainment,28,5594,2,25,39,44,6,4,Entertainment,Smartphone,Windows,14:00:00,8,2,At Home,Mobile Data,14,9.53,39.119,2.6,0.175,Afternoon
165,19,Male,Japan,26710,0,0,Cashier,Urban,Youtube,220,14,Jokes/Memes,9,2460,9,9,7,39,6,4,Boredom,Smartphone,Macos,14:00:00,8,2,Commuting,Mobile Data,14,15.71,11.182,0.5,0.041,Afternoon
166,59,Male,Japan,41384,0,1,Engineer,Urban,Youtube,228,16,Entertainment,24,6820,3,27,30,19,5,5,Entertainment,Smartphone,Android,17:00:00,7,3,At Work,Mobile Data,17,14.25,29.912,1.88,0.118,Evening
167,62,Male,Philippines,41038,0,0,Labor/Worker,Rural,Instagram,214,9,Gaming,15,5546,6,13,21,51,6,4,Habit,Computer,Windows,14:00:00,8,2,At School,Mobile Data,14,23.78,25.916,2.33,0.061,Afternoon
168,23,Male,Japan,60846,1,1,Students,Urban,Facebook,220,1,Gaming,4,3442,6,7,1,19,6,4,Entertainment,Tablet,Ios,14:00:00,8,2,At School,Wi-Fi,14,220.0,15.645,1.0,0.032,Afternoon
169,45,Female,United States,87821,1,0,Waiting Staff,Rural,Youtube,286,17,Trends,13,2711,2,8,25,76,5,5,Habit,Smartphone,Macos,17:00:00,7,3,At Work,Mobile Data,17,16.82,9.479,1.47,0.028,Evening
170,45,Female,Philippines,57991,1,1,Labor/Worker,Rural,Tiktok,33,13,Trends,27,1291,7,22,32,52,5,5,Entertainment,Smartphone,Windows,17:00:00,7,3,At Home,Mobile Data,17,2.54,39.121,2.46,0.667,Evening
171,61,Male,Japan,99057,1,0,Driver,Rural,Youtube,13,5,Life Hacks,12,5374,9,17,8,86,5,5,Habit,Smartphone,Ios,17:00:00,7,3,At School,Wi-Fi,17,2.6,413.385,1.6,1.308,Evening
172,61,Male,Germany,26971,0,1,Students,Rural,Youtube,161,10,Jokes/Memes,5,9592,1,17,5,47,3,7,Entertainment,Tablet,Android,21:00:00,5,5,At Work,Mobile Data,21,16.1,59.578,0.5,0.106,Night
173,37,Female,United States,49139,0,0,Cashier,Rural,Instagram,268,6,Entertainment,7,2655,8,16,30,30,3,7,Habit,Smartphone,Android,21:00:00,5,5,At Work,Mobile Data,21,44.67,9.907,5.0,0.06,Night
174,47,Male,India,97067,1,1,Cashier,Rural,Instagram,177,19,Gaming,8,6513,2,22,8,46,6,4,Entertainment,Tablet,Android,14:00:00,8,2,At Home,Mobile Data,14,9.32,36.797,0.42,0.124,Afternoon
175,28,Male,Philippines,57711,1,0,Students,Urban,Tiktok,185,13,Asmr,5,7394,1,2,49,76,3,7,Entertainment,Smartphone,Macos,21:00:00,5,5,Commuting,Wi-Fi,21,14.23,39.968,3.77,0.011,Night
176,45,Female,Indonesia,26530,0,1,Teacher,Urban,Instagram,65,1,Life Hacks,9,704,8,8,19,93,6,4,Habit,Smartphone,Android,14:00:00,8,2,At Work,Mobile Data,14,65.0,10.831,19.0,0.123,Afternoon
177,42,Male,United States,31116,0,0,Waiting Staff,Rural,Youtube,117,15,Asmr,14,825,2,17,44,21,8,2,Boredom,Smartphone,Android,08:00:00,10,0,At Home,Wi-Fi,8,7.8,7.051,2.93,0.145,Morning
178,56,Female,Indonesia,85794,1,1,Labor/Worker,Rural,Youtube,150,14,Trends,26,9196,6,13,30,75,6,4,Boredom,Tablet,Macos,14:00:00,8,2,At School,Mobile Data,14,10.71,61.307,2.14,0.087,Afternoon
179,50,Male,India,20282,0,0,Driver,Urban,Instagram,164,8,Trends,12,376,6,18,15,48,5,5,Habit,Smartphone,Android,17:00:00,7,3,At Work,Mobile Data,17,20.5,2.293,1.88,0.11,Evening
180,18,Other,Indonesia,99473,1,1,Waiting Staff,Urban,Youtube,271,10,Vlogs,4,972,5,24,36,62,5,5,Entertainment,Smartphone,Ios,17:00:00,7,3,At Home,Mobile Data,17,27.1,3.587,3.6,0.089,Evening
181,44,Female,India,21898,0,0,Engineer,Rural,Youtube,282,9,Life Hacks,20,4213,8,28,44,58,6,4,Procrastination,Computer,Ios,14:00:00,8,2,At School,Mobile Data,14,31.33,14.94,4.89,0.099,Afternoon
182,30,Female,India,24135,0,1,Driver,Rural,Tiktok,241,17,Life Hacks,29,443,3,22,27,18,6,4,Procrastination,Tablet,Android,14:00:00,8,2,At School,Mobile Data,14,14.18,1.838,1.59,0.091,Afternoon
183,58,Male,Philippines,26629,0,0,Labor/Worker,Rural,Instagram,250,9,Jokes/Memes,8,7519,4,28,13,59,6,4,Habit,Smartphone,Ios,14:00:00,8,2,At School,Wi-Fi,14,27.78,30.076,1.44,0.112,Afternoon
184,20,Female,Japan,85031,1,1,Cashier,Rural,Youtube,267,3,Asmr,17,754,7,10,14,91,6,4,Habit,Tablet,Macos,14:00:00,8,2,At School,Mobile Data,14,89.0,2.824,4.67,0.037,Afternoon
185,56,Male,Brazil,53380,1,0,Labor/Worker,Rural,Instagram,258,11,Pranks,8,4735,7,2,37,48,3,7,Entertainment,Smartphone,Macos,21:00:00,5,5,At Home,Wi-Fi,21,23.45,18.353,3.36,0.008,Night
186,23,Male,India,37071,0,1,Labor/Worker,Urban,Tiktok,86,12,Jokes/Memes,21,5396,8,2,48,63,6,4,Entertainment,Smartphone,Ios,14:00:00,8,2,At Work,Mobile Data,14,7.17,62.744,4.0,0.023,Afternoon
187,25,Male,Philippines,40074,0,0,Artist,Rural,Instagram,189,10,Entertainment,29,3465,2,27,30,12,5,5,Procrastination,Tablet,Android,17:00:00,7,3,At Home,Mobile Data,17,18.9,18.333,3.0,0.143,Evening
188,44,Male,Germany,87843,1,1,Waiting Staff,Urban,Youtube,75,17,Life Hacks,27,2711,2,14,39,87,8,2,Procrastination,Smartphone,Android,08:00:00,10,0,At Work,Mobile Data,8,4.41,36.147,2.29,0.187,Morning
189,26,Female,India,59901,1,1,Driver,Rural,Instagram,180,17,Entertainment,1,2407,4,16,47,34,8,2,Entertainment,Smartphone,Windows,08:00:00,10,0,Commuting,Wi-Fi,8,10.59,13.372,2.76,0.089,Morning
190,54,Male,Mexico,31205,0,1,Teacher,Rural,Youtube,31,11,Pranks,20,8814,9,7,13,61,8,2,Habit,Smartphone,Android,08:00:00,10,0,At Home,Mobile Data,8,2.82,284.323,1.18,0.226,Morning
191,50,Male,Indonesia,75661,1,1,Engineer,Rural,Youtube,116,4,Entertainment,2,5588,9,21,16,87,6,4,Boredom,Smartphone,Android,14:00:00,8,2,At Work,Wi-Fi,14,29.0,48.172,4.0,0.181,Afternoon
192,59,Other,Brazil,25906,0,0,Driver,Rural,Youtube,236,7,Life Hacks,4,6104,4,21,44,53,6,4,Entertainment,Smartphone,Ios,14:00:00,8,2,At Home,Wi-Fi,14,33.71,25.864,6.29,0.089,Afternoon
193,61,Male,Japan,22591,0,1,Waiting Staff,Urban,Tiktok,225,14,Jokes/Memes,24,5747,9,24,7,25,6,4,Habit,Smartphone,Ios,14:00:00,8,2,At Home,Wi-Fi,14,16.07,25.542,0.5,0.107,Afternoon
194,41,Female,United States,82987,1,1,Labor/Worker,Rural,Instagram,78,7,Vlogs,21,1723,3,12,48,62,5,5,Entertainment,Smartphone,Macos,17:00:00,7,3,At Home,Mobile Data,17,11.14,22.09,6.86,0.154,Evening
195,32,Other,India,83370,1,1,Teacher,Urban,Tiktok,93,8,Trends,1,7224,5,28,27,4,6,4,Habit,Tablet,Android,14:00:00,8,2,At School,Wi-Fi,14,11.62,77.677,3.38,0.301,Afternoon
196,49,Male,Vietnam,74400,1,0,Waiting Staff,Rural,Instagram,112,1,Life Hacks,7,1919,9,23,45,94,6,4,Habit,Tablet,Android,14:00:00,8,2,At Home,Mobile Data,14,112.0,17.134,45.0,0.205,Afternoon
197,49,Male,Pakistan,45150,0,1,Waiting Staff,Rural,Tiktok,48,4,Jokes/Memes,1,918,6,28,35,94,6,4,Habit,Smartphone,Android,14:00:00,8,2,At Home,Mobile Data,14,12.0,19.125,8.75,0.583,Afternoon
198,41,Male,Brazil,51852,1,0,Manager,Urban,Facebook,22,12,Gaming,9,4215,3,14,15,13,3,7,Habit,Smartphone,Macos,21:00:00,5,5,At Work,Wi-Fi,21,1.83,191.591,1.25,0.636,Night
199,58,Male,United States,62870,1,0,Artist,Rural,Youtube,190,3,Pranks,3,581,9,25,28,42,8,2,Boredom,Computer,Android,08:00:00,10,0,At Home,Wi-Fi,8,63.33,3.058,9.33,0.132,Morning
200,29,Male,India,72756,1,0,Students,Rural,Youtube,277,13,Entertainment,12,3881,6,4,35,49,6,4,Boredom,Smartphone,Android,14:00:00,8,2,Commuting,Mobile Data,14,21.31,14.011,2.69,0.014,Afternoon
201,56,Other,Vietnam,76481,1,0,Labor/Worker,Rural,Tiktok,22,6,Pranks,19,9878,4,26,7,78,6,4,Entertainment,Tablet,Android,14:00:00,8,2,At School,Wi-Fi,14,3.67,449.0,1.17,1.182,Afternoon
202,19,Female,Philippines,21283,0,0,Driver,Rural,Facebook,129,11,Jokes/Memes,15,3909,4,4,46,56,8,2,Habit,Computer,Macos,08:00:00,10,0,At Home,Mobile Data,8,11.73,30.302,4.18,0.031,Morning
203,20,Female,Japan,53691,1,1,Labor/Worker,Rural,Youtube,66,4,Trends,22,1999,8,18,46,47,6,4,Habit,Smartphone,Windows,14:00:00,8,2,At Home,Mobile Data,14,16.5,30.288,11.5,0.273,Afternoon
204,54,Female,India,21125,0,0,Artist,Rural,Instagram,49,16,Gaming,16,400,7,3,20,8,3,7,Habit,Smartphone,Android,21:00:00,5,5,At School,Wi-Fi,21,3.06,8.163,1.25,0.061,Night
205,34,Male,India,87065,1,0,Students,Rural,Tiktok,137,7,Trends,10,3648,1,1,32,55,3,7,Boredom,Computer,Android,21:00:00,5,5,Commuting,Wi-Fi,21,19.57,26.628,4.57,0.007,Night
206,19,Male,India,46170,0,1,Engineer,Urban,Youtube,182,11,Gaming,22,5445,6,17,38,88,6,4,Boredom,Computer,Android,14:00:00,8,2,At School,Mobile Data,14,16.55,29.918,3.45,0.093,Afternoon
207,19,Male,India,28438,0,1,Waiting Staff,Rural,Youtube,44,1,Life Hacks,29,2628,8,7,40,18,3,7,Habit,Smartphone,Windows,20:30:00,5,5,At School,Wi-Fi,20,44.0,59.727,40.0,0.159,Evening
208,45,Female,Vietnam,40095,0,1,Waiting Staff,Rural,Tiktok,268,7,Comedy,27,1656,3,16,32,35,6,4,Habit,Smartphone,Android,15:45:00,8,2,Commuting,Wi-Fi,15,38.29,6.179,4.57,0.06,Afternoon
209,40,Male,Indonesia,36154,0,0,Driver,Rural,Tiktok,14,12,Entertainment,27,620,9,5,26,89,3,7,Habit,Smartphone,Android,20:30:00,5,5,At Home,Mobile Data,20,1.17,44.286,2.17,0.357,Evening
210,54,Male,Pakistan,28004,0,0,Driver,Rural,Instagram,227,7,Entertainment,6,246,2,19,39,81,6,4,Procrastination,Computer,Ios,15:45:00,8,2,At School,Wi-Fi,15,32.43,1.084,5.57,0.084,Afternoon
211,49,Female,Germany,29752,0,0,Students,Rural,Instagram,20,7,Gaming,29,5212,6,7,20,32,6,4,Habit,Tablet,Macos,15:45:00,8,2,At Home,Mobile Data,15,2.86,260.6,2.86,0.35,Afternoon
212,50,Other,India,75426,1,1,Manager,Rural,Youtube,126,10,Vlogs,17,3339,1,14,18,24,5,5,Habit,Smartphone,Android,18:05:00,7,3,At Work,Wi-Fi,18,12.6,26.5,1.8,0.111,Evening
213,18,Other,Mexico,46819,0,0,Waiting Staff,Urban,Youtube,193,16,Trends,21,6758,2,2,15,7,6,4,Boredom,Smartphone,Android,15:45:00,8,2,At School,Mobile Data,15,12.06,35.016,0.94,0.01,Afternoon
214,36,Female,Pakistan,44217,0,0,Labor/Worker,Rural,Tiktok,125,8,Life Hacks,28,7086,5,3,22,13,6,4,Habit,Smartphone,Ios,15:45:00,8,2,At Work,Mobile Data,15,15.62,56.688,2.75,0.024,Afternoon
215,19,Male,India,52994,1,0,Students,Rural,Youtube,171,9,Jokes/Memes,22,3010,1,17,22,91,6,4,Boredom,Smartphone,Ios,15:45:00,8,2,At School,Mobile Data,15,19.0,17.602,2.44,0.099,Afternoon
216,61,Male,Japan,35036,0,0,Artist,Rural,Youtube,76,9,Entertainment,24,4719,8,16,21,69,3,7,Habit,Tablet,Ios,20:30:00,5,5,At Home,Mobile Data,20,8.44,62.092,2.33,0.211,Evening
217,43,Male,India,97275,1,1,Engineer,Rural,Tiktok,209,2,Gaming,29,2368,1,8,2,90,6,4,Entertainment,Computer,Android,15:45:00,8,2,At Home,Mobile Data,15,104.5,11.33,1.0,0.038,Afternoon
218,49,Male,United States,69416,1,0,Waiting Staff,Urban,Youtube,40,13,Life Hacks,17,1839,9,18,40,42,8,2,Procrastination,Smartphone,Android,09:15:00,10,0,At Home,Mobile Data,9,3.08,45.975,3.08,0.45,Morning
219,23,Other,Pakistan,29587,0,1,Manager,Rural,Youtube,84,13,Comedy,21,2903,3,15,43,31,3,7,Procrastination,Smartphone,Android,20:30:00,5,5,Commuting,Mobile Data,20,6.46,34.56,3.31,0.179,Evening
220,49,Male,Mexico,20645,0,0,Manager,Rural,Facebook,246,4,Pranks,19,6205,2,7,18,74,3,7,Procrastination,Smartphone,Ios,20:30:00,5,5,At Home,Mobile Data,20,61.5,25.224,4.5,0.028,Evening
221,21,Male,India,50930,1,1,Students,Urban,Instagram,75,12,Trends,18,4395,1,27,23,26,3,7,Boredom,Smartphone,Android,20:30:00,5,5,At School,Mobile Data,20,6.25,58.6,1.92,0.36,Evening
222,28,Male,Indonesia,50090,1,0,Students,Rural,Tiktok,79,17,Life Hacks,11,5767,9,9,13,86,6,4,Entertainment,Computer,Macos,15:45:00,8,2,At Work,Wi-Fi,15,4.65,73.0,0.76,0.114,Afternoon
223,34,Other,Vietnam,72142,1,1,Waiting Staff,Rural,Facebook,29,2,Vlogs,24,3691,4,6,41,76,5,5,Entertainment,Tablet,Ios,18:05:00,7,3,At School,Mobile Data,18,14.5,127.276,20.5,0.207,Evening
224,55,Other,United States,46475,0,0,Students,Rural,Instagram,235,13,Asmr,7,7470,1,18,9,32,6,4,Habit,Tablet,Ios,15:45:00,8,2,At School,Wi-Fi,15,18.08,31.787,0.69,0.077,Afternoon
225,41,Male,Philippines,38888,0,1,Labor/Worker,Rural,Instagram,208,18,Life Hacks,10,3841,1,18,49,91,6,4,Boredom,Tablet,Windows,15:45:00,8,2,At Home,Mobile Data,15,11.56,18.466,2.72,0.087,Afternoon
226,22,Male,Pakistan,63732,1,0,Manager,Rural,Instagram,48,15,Pranks,7,4348,7,25,7,97,6,4,Boredom,Smartphone,Android,15:45:00,8,2,At Work,Wi-Fi,15,3.2,90.583,0.47,0.521,Afternoon
227,51,Male,Japan,66305,1,1,Engineer,Rural,Facebook,154,8,Entertainment,5,6621,2,26,41,52,3,7,Habit,Computer,Macos,20:30:00,5,5,At Work,Wi-Fi,20,19.25,42.994,5.12,0.169,Evening
228,23,Male,Vietnam,66037,1,0,Engineer,Rural,Facebook,54,15,Trends,12,1392,7,24,1,20,3,7,Habit,Smartphone,Android,20:30:00,5,5,At School,Wi-Fi,20,3.6,25.778,0.07,0.444,Evening
229,39,Other,United States,29346,0,1,Manager,Rural,Instagram,100,1,Gaming,16,6060,7,14,2,40,6,4,Habit,Tablet,Android,15:45:00,8,2,At Home,Mobile Data,15,100.0,60.6,2.0,0.14,Afternoon
230,28,Male,India,20587,0,0,Labor/Worker,Rural,Youtube,247,10,Life Hacks,29,4255,9,14,4,59,3,7,Entertainment,Computer,Android,20:30:00,5,5,At Home,Mobile Data,20,24.7,17.227,0.4,0.057,Evening
231,33,Female,United States,32763,0,1,Students,Rural,Youtube,79,12,Pranks,25,4300,7,14,14,77,3,7,Boredom,Tablet,Macos,20:30:00,5,5,At School,Mobile Data,20,6.58,54.43,1.17,0.177,Evening
232,50,Male,Vietnam,79165,1,0,Cashier,Rural,Facebook,175,5,Life Hacks,21,3338,1,25,32,14,3,7,Entertainment,Tablet,Ios,20:30:00,5,5,At School,Mobile Data,20,35.0,19.074,6.4,0.143,Evening
